annotator	bunch	filename	mark	label	offset1	offset2	span
y	4	es-S0210-48062009000400020-1.ann	T1	MORFOLOGIA_NEOPLASIA	1410	1436	leucemia linfática crónica
y	4	es-S0210-48062009000400020-1.ann	T6	MORFOLOGIA_NEOPLASIA	628	637	neoplasia
y	4	es-S0210-48062009000400020-1.ann	T9	MORFOLOGIA_NEOPLASIA	194	220	Leucemia Linfática Crónica
y	4	es-S0210-48062009000200019-1.ann	T2	MORFOLOGIA_NEOPLASIA	2349	2370	cistoadenoma mucinoso
y	4	es-S0210-48062009000200019-1.ann	T20	MORFOLOGIA_NEOPLASIA	2349	2361	cistoadenoma
y	4	es-S0210-48062009000600012-1.ann	T2	MORFOLOGIA_NEOPLASIA	3253	3271	Linfoma No Hodgkin
y	4	es-S0210-48062009000600012-1.ann	T10	MORFOLOGIA_NEOPLASIA	2605	2654	Linfoma difuso de células pequeñas- medias tipo b
y	4	es-S0210-48062009000600012-1.ann	T12	MORFOLOGIA_NEOPLASIA	2172	2204	tumor neuroectodérmico primitivo
y	4	es-S0210-48062009000600012-1.ann	T13	MORFOLOGIA_NEOPLASIA	2131	2154	ca. de células pequeñas
y	4	es-S0210-48062009000600012-1.ann	T14	MORFOLOGIA_NEOPLASIA	2122	2129	linfoma
y	4	es-S0210-48062009000600012-1.ann	T21	MORFOLOGIA_NEOPLASIA	950	956	cáncer
y	4	es-S0210-48062007000400012-1.ann	T34	MORFOLOGIA_NEOPLASIA	745	764	carcinoma urotelial
y	4	es-S0210-48062007000400012-1.ann	T37	MORFOLOGIA_NEOPLASIA	525	544	carcinoma urotelial
y	4	es-S0210-48062007000400012-1.ann	T39	MORFOLOGIA_NEOPLASIA	293	302	carcinoma
y	4	es-S0210-48062007000400012-1.ann	T51	MORFOLOGIA_NEOPLASIA	914	924	metástasis
y	4	es-S0210-48062007000400012-1.ann	T56	MORFOLOGIA_NEOPLASIA	467	476	carcinoma
y	4	es-S0210-48062007000400012-1.ann	T57	MORFOLOGIA_NEOPLASIA	525	534	carcinoma
y	4	es-S0210-48062007000400012-1.ann	T58	MORFOLOGIA_NEOPLASIA	745	754	carcinoma
y	4	es-S0210-48062009000400017-1.ann	T1	MORFOLOGIA_NEOPLASIA	3069	3080	mielolipoma
y	4	es-S0210-48062009000400017-1.ann	T2	MORFOLOGIA_NEOPLASIA	2916	2959	síndrome mielodisplásico-mieloproliferativo
y	4	es-S0210-48062009000400017-1.ann	T4	MORFOLOGIA_NEOPLASIA	2736	2747	mielolipoma
y	4	es-S0210-48062009000400017-1.ann	T5	MORFOLOGIA_NEOPLASIA	1999	2010	liposarcoma
y	4	es-S0210-48062009000400017-1.ann	T7	MORFOLOGIA_NEOPLASIA	1077	1088	liposarcoma
y	4	es-S0210-48062009000400017-1.ann	T10	MORFOLOGIA_NEOPLASIA	340	349	neoplasia
y	4	es-S0210-48062009000400017-1.ann	T11	MORFOLOGIA_NEOPLASIA	70	79	neoplasia
y	4	es-S0210-48062007001000004-3.ann	T3	MORFOLOGIA_NEOPLASIA	2034	2042	Seminoma
y	4	es-S0210-48062007001000004-3.ann	T7	MORFOLOGIA_NEOPLASIA	1804	1809	tumor
y	4	es-S0210-48062007001000004-3.ann	T8	MORFOLOGIA_NEOPLASIA	1074	1082	Teratoma
y	4	es-S0210-48062007001000004-3.ann	T9	MORFOLOGIA_NEOPLASIA	1041	1062	Carcinoma Embrionario
y	4	es-S0210-48062007001000004-3.ann	T10	MORFOLOGIA_NEOPLASIA	987	1020	Tumor de Células Germinales mixto
y	4	es-S0210-48062007001000004-3.ann	T12	MORFOLOGIA_NEOPLASIA	856	865	neoplasia
y	4	es-S0210-48062007001000004-3.ann	T15	MORFOLOGIA_NEOPLASIA	540	545	tumor
y	4	es-S0210-48062007001000004-3.ann	T23	MORFOLOGIA_NEOPLASIA	987	1014	Tumor de Células Germinales
y	4	es-S0210-48062007001000004-3.ann	T25	MORFOLOGIA_NEOPLASIA	1041	1050	Carcinoma
y	4	es-S0210-48062007001000004-3.ann	T28	MORFOLOGIA_NEOPLASIA	1188	1202	Tumor Germinal
y	4	es-S0210-48062007001000004-3.ann	T30	MORFOLOGIA_NEOPLASIA	2111	2155	Neoplasia Intratubular de Células Germinales
